bz_integration,calculations_type,code,cutoff,element,exchange,k-point,property,smearing,state_equation,structure,value
No_tetra,allKp,DMol3,c4.5,W,vwn,19,a0,therm0.001,Murn,bcc,3.14861
No_tetra,allKp,DMol3,c4.5,W,vwn,21,a0,therm0.001,Murn,bcc,3.14935
No_tetra,allKp,DMol3,c4.5,W,vwn,23,a0,therm0.001,Murn,bcc,3.14904
No_tetra,allKp,DMol3,c4.5,W,vwn,25,a0,therm0.001,Murn,bcc,3.14922
No_tetra,allKp,DMol3,c4.5,W,vwn,27,a0,therm0.001,Murn,bcc,3.14858
No_tetra,allKp,DMol3,c4.5,W,vwn,29,a0,therm0.001,Murn,bcc,3.14902
No_tetra,allKp,DMol3,c4.5,W,vwn,31,a0,therm0.001,Murn,bcc,3.14905
No_tetra,allKp,DMol3,c4.5,W,vwn,33,a0,therm0.001,Murn,bcc,3.14898
No_tetra,allKp,DMol3,c4.5,W,vwn,35,a0,therm0.001,Murn,bcc,3.14908
No_tetra,allKp,DMol3,c4.5,W,vwn,37,a0,therm0.001,Murn,bcc,3.14893
No_tetra,allKp,DMol3,c4.5,W,vwn,39,a0,therm0.001,Murn,bcc,3.14904
No_tetra,allKp,DMol3,c4.5,W,vwn,41,a0,therm0.001,Murn,bcc,3.14897
No_tetra,allKp,DMol3,c4.5,W,vwn,43,a0,therm0.001,Murn,bcc,3.14901
No_tetra,allKp,DMol3,c4.5,W,vwn,45,a0,therm0.001,Murn,bcc,3.14902
No_tetra,allKp,DMol3,c4.5,W,vwn,47,a0,therm0.001,Murn,bcc,3.149
No_tetra,allKp,DMol3,c4.5,W,vwn,49,a0,therm0.001,Murn,bcc,3.14899
No_tetra,allKp,DMol3,c4.5,W,vwn,51,a0,therm0.001,Murn,bcc,3.149
No_tetra,allKp,DMol3,c4.5,W,vwn,53,a0,therm0.001,Murn,bcc,3.149
No_tetra,allKp,DMol3,c4.5,W,vwn,55,a0,therm0.001,Murn,bcc,3.149
No_tetra,allKp,DMol3,c4.5,W,vwn,57,a0,therm0.001,Murn,bcc,3.14901
No_tetra,allKp,DMol3,c4.5,W,vwn,59,a0,therm0.001,Murn,bcc,3.14899
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,5,E0,therm0.0075,Murn,fcc,-6600.2947
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,7,E0,therm0.0075,Murn,fcc,-6600.3696
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,9,E0,therm0.0075,Murn,fcc,-6600.3075
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,11,E0,therm0.0075,Murn,fcc,-6600.3336
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,13,E0,therm0.0075,Murn,fcc,-6600.3265
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,15,E0,therm0.0075,Murn,fcc,-6600.3274
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,17,E0,therm0.0075,Murn,fcc,-6600.3294
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,19,E0,therm0.0075,Murn,fcc,-6600.327
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,21,E0,therm0.0075,Murn,fcc,-6600.3285
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,23,E0,therm0.0075,Murn,fcc,-6600.3279
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,25,E0,therm0.0075,Murn,fcc,-6600.328
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,27,E0,therm0.0075,Murn,fcc,-6600.3282
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,29,E0,therm0.0075,Murn,fcc,-6600.328
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,31,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,33,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,35,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,37,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,39,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,41,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,43,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,45,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,47,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,49,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,51,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,53,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,55,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,57,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,59,E0,therm0.0075,Murn,fcc,-6600.3281
No_tetra,allKp,DMol3,c5.5,Al,vwn,5,a0,therm0.0075,Murn,fcc,4.00641
No_tetra,allKp,DMol3,c5.5,Al,vwn,7,a0,therm0.0075,Murn,fcc,3.98218
No_tetra,allKp,DMol3,c5.5,Al,vwn,9,a0,therm0.0075,Murn,fcc,3.98939
No_tetra,allKp,DMol3,c5.5,Al,vwn,11,a0,therm0.0075,Murn,fcc,3.98794
No_tetra,allKp,DMol3,c5.5,Al,vwn,13,a0,therm0.0075,Murn,fcc,3.98673
No_tetra,allKp,DMol3,c5.5,Al,vwn,15,a0,therm0.0075,Murn,fcc,3.98703
No_tetra,allKp,DMol3,c5.5,Al,vwn,17,a0,therm0.0075,Murn,fcc,3.98705
No_tetra,allKp,DMol3,c5.5,Al,vwn,19,a0,therm0.0075,Murn,fcc,3.98716
No_tetra,allKp,DMol3,c5.5,Al,vwn,21,a0,therm0.0075,Murn,fcc,3.98718
No_tetra,allKp,DMol3,c5.5,Al,vwn,23,a0,therm0.0075,Murn,fcc,3.9871
No_tetra,allKp,DMol3,c5.5,Al,vwn,25,a0,therm0.0075,Murn,fcc,3.98707
No_tetra,allKp,DMol3,c5.5,Al,vwn,27,a0,therm0.0075,Murn,fcc,3.98713
No_tetra,allKp,DMol3,c5.5,Al,vwn,29,a0,therm0.0075,Murn,fcc,3.98707
No_tetra,allKp,DMol3,c5.5,Al,vwn,31,a0,therm0.0075,Murn,fcc,3.98711
No_tetra,allKp,DMol3,c5.5,Al,vwn,33,a0,therm0.0075,Murn,fcc,3.98709
No_tetra,allKp,DMol3,c5.5,Al,vwn,35,a0,therm0.0075,Murn,fcc,3.98709
No_tetra,allKp,DMol3,c5.5,Al,vwn,37,a0,therm0.0075,Murn,fcc,3.98711
No_tetra,allKp,DMol3,c5.5,Al,vwn,39,a0,therm0.0075,Murn,fcc,3.98708
No_tetra,allKp,DMol3,c5.5,Al,vwn,41,a0,therm0.0075,Murn,fcc,3.9871
No_tetra,allKp,DMol3,c5.5,Al,vwn,43,a0,therm0.0075,Murn,fcc,3.98711
No_tetra,allKp,DMol3,c5.5,Al,vwn,45,a0,therm0.0075,Murn,fcc,3.98711
No_tetra,allKp,DMol3,c5.5,Al,vwn,47,a0,therm0.0075,Murn,fcc,3.98711
No_tetra,allKp,DMol3,c5.5,Al,vwn,49,a0,therm0.0075,Murn,fcc,3.9871
No_tetra,allKp,DMol3,c5.5,Al,vwn,51,a0,therm0.0075,Murn,fcc,3.98711
No_tetra,allKp,DMol3,c5.5,Al,vwn,53,a0,therm0.0075,Murn,fcc,3.98711
No_tetra,allKp,DMol3,c5.5,Al,vwn,55,a0,therm0.0075,Murn,fcc,3.98711
No_tetra,allKp,DMol3,c5.5,Al,vwn,57,a0,therm0.0075,Murn,fcc,3.98711
No_tetra,allKp,DMol3,c5.5,Al,vwn,59,a0,therm0.0075,Murn,fcc,3.98711
No_tetra,allKp,DMol3,c4.0,Al,pwc,5,E0,therm0.001,Murn,fcc,-6570.5276
No_tetra,allKp,DMol3,c4.0,Al,pwc,7,E0,therm0.001,Murn,fcc,-6570.6471
No_tetra,allKp,DMol3,c4.0,Al,pwc,9,E0,therm0.001,Murn,fcc,-6570.5641
No_tetra,allKp,DMol3,c4.0,Al,pwc,11,E0,therm0.001,Murn,fcc,-6570.6035
No_tetra,allKp,DMol3,c4.0,Al,pwc,13,E0,therm0.001,Murn,fcc,-6570.5932
No_tetra,allKp,DMol3,c4.0,Al,pwc,15,E0,therm0.001,Murn,fcc,-6570.5963
No_tetra,allKp,DMol3,c4.0,Al,pwc,17,E0,therm0.001,Murn,fcc,-6570.5988
No_tetra,allKp,DMol3,c4.0,Al,pwc,19,E0,therm0.001,Murn,fcc,-6570.5917
No_tetra,allKp,DMol3,c4.0,Al,pwc,21,E0,therm0.001,Murn,fcc,-6570.5981
No_tetra,allKp,DMol3,c4.0,Al,pwc,23,E0,therm0.001,Murn,fcc,-6570.5955
No_tetra,allKp,DMol3,c4.0,Al,pwc,25,E0,therm0.001,Murn,fcc,-6570.5966
No_tetra,allKp,DMol3,c4.0,Al,pwc,27,E0,therm0.001,Murn,fcc,-6570.597
No_tetra,allKp,DMol3,c4.0,Al,pwc,29,E0,therm0.001,Murn,fcc,-6570.5956
No_tetra,allKp,DMol3,c4.0,Al,pwc,31,E0,therm0.001,Murn,fcc,-6570.5971
No_tetra,allKp,DMol3,c4.0,Al,pwc,33,E0,therm0.001,Murn,fcc,-6570.5959
No_tetra,allKp,DMol3,c4.0,Al,pwc,35,E0,therm0.001,Murn,fcc,-6570.5967
No_tetra,allKp,DMol3,c4.0,Al,pwc,37,E0,therm0.001,Murn,fcc,-6570.5964
No_tetra,allKp,DMol3,c4.0,Al,pwc,39,E0,therm0.001,Murn,fcc,-6570.5963
No_tetra,allKp,DMol3,c4.0,Al,pwc,41,E0,therm0.001,Murn,fcc,-6570.5967
No_tetra,allKp,DMol3,c4.0,Al,pwc,43,E0,therm0.001,Murn,fcc,-6570.5962
No_tetra,allKp,DMol3,c4.0,Al,pwc,45,E0,therm0.001,Murn,fcc,-6570.5966
No_tetra,allKp,DMol3,c4.0,Al,pwc,47,E0,therm0.001,Murn,fcc,-6570.5964
No_tetra,allKp,DMol3,c4.0,Al,pwc,49,E0,therm0.001,Murn,fcc,-6570.5965
No_tetra,allKp,DMol3,c4.0,Al,pwc,51,E0,therm0.001,Murn,fcc,-6570.5965
No_tetra,allKp,DMol3,c4.0,Al,pwc,53,E0,therm0.001,Murn,fcc,-6570.5964
No_tetra,allKp,DMol3,c4.0,Al,pwc,55,E0,therm0.001,Murn,fcc,-6570.5965
No_tetra,allKp,DMol3,c4.0,Al,pwc,57,E0,therm0.001,Murn,fcc,-6570.5964
No_tetra,allKp,DMol3,c4.0,Al,pwc,59,E0,therm0.001,Murn,fcc,-6570.5965
No_tetra,allKp,DMol3,c6.0,Al,vwn,5,dB,therm0.010,Murn,fcc,4.1235
No_tetra,allKp,DMol3,c6.0,Al,vwn,7,dB,therm0.010,Murn,fcc,4.5603
No_tetra,allKp,DMol3,c6.0,Al,vwn,9,dB,therm0.010,Murn,fcc,4.5701
No_tetra,allKp,DMol3,c6.0,Al,vwn,11,dB,therm0.010,Murn,fcc,4.5559
No_tetra,allKp,DMol3,c6.0,Al,vwn,13,dB,therm0.010,Murn,fcc,4.5751
No_tetra,allKp,DMol3,c6.0,Al,vwn,15,dB,therm0.010,Murn,fcc,4.5763
No_tetra,allKp,DMol3,c6.0,Al,vwn,17,dB,therm0.010,Murn,fcc,4.5601
No_tetra,allKp,DMol3,c6.0,Al,vwn,19,dB,therm0.010,Murn,fcc,4.5725
No_tetra,allKp,DMol3,c6.0,Al,vwn,21,dB,therm0.010,Murn,fcc,4.5644
No_tetra,allKp,DMol3,c6.0,Al,vwn,23,dB,therm0.010,Murn,fcc,4.5626
No_tetra,allKp,DMol3,c6.0,Al,vwn,25,dB,therm0.010,Murn,fcc,4.5643
No_tetra,allKp,DMol3,c6.0,Al,vwn,27,dB,therm0.010,Murn,fcc,4.5621
No_tetra,allKp,DMol3,c6.0,Al,vwn,29,dB,therm0.010,Murn,fcc,4.5647
No_tetra,allKp,DMol3,c6.0,Al,vwn,31,dB,therm0.010,Murn,fcc,4.5646
No_tetra,allKp,DMol3,c6.0,Al,vwn,33,dB,therm0.010,Murn,fcc,4.5638
No_tetra,allKp,DMol3,c6.0,Al,vwn,35,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,37,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,39,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,41,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,43,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,45,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,47,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,49,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,51,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,53,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,55,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,57,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c6.0,Al,vwn,59,dB,therm0.010,Murn,fcc,4.562
No_tetra,allKp,DMol3,c4.5,W,pw91,9,B,therm0.001,Murn,bcc,296.2946
No_tetra,allKp,DMol3,c4.5,W,pw91,11,B,therm0.001,Murn,bcc,297.2824
No_tetra,allKp,DMol3,c4.5,W,pw91,13,B,therm0.001,Murn,bcc,299.3656
No_tetra,allKp,DMol3,c4.5,W,pw91,15,B,therm0.001,Murn,bcc,296.9572
No_tetra,allKp,DMol3,c4.5,W,pw91,17,B,therm0.001,Murn,bcc,294.7921
No_tetra,allKp,DMol3,c4.5,W,pw91,19,B,therm0.001,Murn,bcc,296.2254
No_tetra,allKp,DMol3,c4.5,W,pw91,21,B,therm0.001,Murn,bcc,297.0419
No_tetra,allKp,DMol3,c4.5,W,pw91,23,B,therm0.001,Murn,bcc,296.9701
No_tetra,allKp,DMol3,c4.5,W,pw91,25,B,therm0.001,Murn,bcc,296.4136
No_tetra,allKp,DMol3,c4.5,W,pw91,27,B,therm0.001,Murn,bcc,295.8893
No_tetra,allKp,DMol3,c4.5,W,pw91,29,B,therm0.001,Murn,bcc,296.4164
No_tetra,allKp,DMol3,c4.5,W,pw91,31,B,therm0.001,Murn,bcc,296.5259
No_tetra,allKp,DMol3,c4.5,W,pw91,33,B,therm0.001,Murn,bcc,296.399
No_tetra,allKp,DMol3,c4.5,W,pw91,35,B,therm0.001,Murn,bcc,296.5881
No_tetra,allKp,DMol3,c4.5,W,pw91,37,B,therm0.001,Murn,bcc,296.337
No_tetra,allKp,DMol3,c4.5,W,pw91,39,B,therm0.001,Murn,bcc,296.4596
No_tetra,allKp,DMol3,c4.5,W,pw91,41,B,therm0.001,Murn,bcc,296.4567
No_tetra,allKp,DMol3,c4.5,W,pw91,43,B,therm0.001,Murn,bcc,296.4283
No_tetra,allKp,DMol3,c4.5,W,pw91,45,B,therm0.001,Murn,bcc,296.5524
No_tetra,allKp,DMol3,c4.5,W,pw91,47,B,therm0.001,Murn,bcc,296.3909
No_tetra,allKp,DMol3,c4.5,W,pw91,49,B,therm0.001,Murn,bcc,296.4906
No_tetra,allKp,DMol3,c4.5,W,pw91,51,B,therm0.001,Murn,bcc,296.4592
No_tetra,allKp,DMol3,c4.5,W,pw91,53,B,therm0.001,Murn,bcc,296.4812
No_tetra,allKp,DMol3,c4.5,W,pw91,55,B,therm0.001,Murn,bcc,296.4765
No_tetra,allKp,DMol3,c4.5,W,pw91,57,B,therm0.001,Murn,bcc,296.4332
No_tetra,allKp,DMol3,c4.5,W,pw91,59,B,therm0.001,Murn,bcc,296.4837
Tetra,allKp,DMol3,c6.0,Al,vwn,5,B,Fermi,Murn,fcc,76.5496
Tetra,allKp,DMol3,c6.0,Al,vwn,7,B,Fermi,Murn,fcc,88.0824
Tetra,allKp,DMol3,c6.0,Al,vwn,10,B,Fermi,Murn,fcc,85.6305
Tetra,allKp,DMol3,c6.0,Al,vwn,12,B,Fermi,Murn,fcc,83.1969
Tetra,allKp,DMol3,c6.0,Al,vwn,15,B,Fermi,Murn,fcc,83.5671
Tetra,allKp,DMol3,c6.0,Al,vwn,17,B,Fermi,Murn,fcc,83.9398
Tetra,allKp,DMol3,c6.0,Al,vwn,20,B,Fermi,Murn,fcc,84.1492
Tetra,allKp,DMol3,c6.0,Al,vwn,22,B,Fermi,Murn,fcc,83.8794
Tetra,allKp,DMol3,c6.0,Al,vwn,25,B,Fermi,Murn,fcc,84.1415
Tetra,allKp,DMol3,c6.0,Al,vwn,27,B,Fermi,Murn,fcc,84.0973
Tetra,allKp,DMol3,c6.0,Al,vwn,30,B,Fermi,Murn,fcc,84.0631
Tetra,allKp,DMol3,c6.0,Al,vwn,33,B,Fermi,Murn,fcc,84.0139
Tetra,allKp,DMol3,c6.0,Al,vwn,35,B,Fermi,Murn,fcc,83.9717
Tetra,allKp,DMol3,c6.0,Al,vwn,37,B,Fermi,Murn,fcc,84.0085
Tetra,allKp,DMol3,c6.0,Al,vwn,40,B,Fermi,Murn,fcc,84.0183
Tetra,allKp,DMol3,c6.0,Al,vwn,42,B,Fermi,Murn,fcc,84.0097
Tetra,allKp,DMol3,c6.0,Al,vwn,45,B,Fermi,Murn,fcc,84.0441
Tetra,allKp,DMol3,c6.0,Al,vwn,47,B,Fermi,Murn,fcc,83.9995
Tetra,allKp,DMol3,c6.0,Al,vwn,49,B,Fermi,Murn,fcc,83.9841
Tetra,allKp,DMol3,c6.0,Al,vwn,51,B,Fermi,Murn,fcc,84.0099
Tetra,allKp,DMol3,c6.0,Al,vwn,53,B,Fermi,Murn,fcc,83.9929
Tetra,allKp,DMol3,c6.0,Al,vwn,55,B,Fermi,Murn,fcc,84.037
Tetra,allKp,DMol3,c6.0,Al,vwn,57,B,Fermi,Murn,fcc,84.01
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,5,E0,Fermi,Murn,fcc,-6598.6739
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,7,E0,Fermi,Murn,fcc,-6598.788
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,9,E0,Fermi,Murn,fcc,-6598.708
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,11,E0,Fermi,Murn,fcc,-6598.7445
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,13,E0,Fermi,Murn,fcc,-6598.7361
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,15,E0,Fermi,Murn,fcc,-6598.7382
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,17,E0,Fermi,Murn,fcc,-6598.7417
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,19,E0,Fermi,Murn,fcc,-6598.7338
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,21,E0,Fermi,Murn,fcc,-6598.7409
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,23,E0,Fermi,Murn,fcc,-6598.7384
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,25,E0,Fermi,Murn,fcc,-6598.7389
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,27,E0,Fermi,Murn,fcc,-6598.7399
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,29,E0,Fermi,Murn,fcc,-6598.7382
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,31,E0,Fermi,Murn,fcc,-6598.7399
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,33,E0,Fermi,Murn,fcc,-6598.7386
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,35,E0,Fermi,Murn,fcc,-6598.7393
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,37,E0,Fermi,Murn,fcc,-6598.7391
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,39,E0,Fermi,Murn,fcc,-6598.7389
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,41,E0,Fermi,Murn,fcc,-6598.7395
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,43,E0,Fermi,Murn,fcc,-6598.7389
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,45,E0,Fermi,Murn,fcc,-6598.7392
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,47,E0,Fermi,Murn,fcc,-6598.7391
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,49,E0,Fermi,Murn,fcc,-6598.7391
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,51,E0,Fermi,Murn,fcc,-6598.7393
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,53,E0,Fermi,Murn,fcc,-6598.739
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,55,E0,Fermi,Murn,fcc,-6598.7392
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,57,E0,Fermi,Murn,fcc,-6598.7391
No_tetra,allKp,DMol3,c5.0,Al,vwnbp,59,E0,Fermi,Murn,fcc,-6598.7391
No_tetra,allKp,DMol3,c5.5,Al,pbe,5,a0,therm0.0075,Murn,fcc,4.06198
No_tetra,allKp,DMol3,c5.5,Al,pbe,7,a0,therm0.0075,Murn,fcc,4.03769
No_tetra,allKp,DMol3,c5.5,Al,pbe,9,a0,therm0.0075,Murn,fcc,4.0456
No_tetra,allKp,DMol3,c5.5,Al,pbe,11,a0,therm0.0075,Murn,fcc,4.0437
No_tetra,allKp,DMol3,c5.5,Al,pbe,13,a0,therm0.0075,Murn,fcc,4.04271
No_tetra,allKp,DMol3,c5.5,Al,pbe,15,a0,therm0.0075,Murn,fcc,4.04304
No_tetra,allKp,DMol3,c5.5,Al,pbe,17,a0,therm0.0075,Murn,fcc,4.04295
No_tetra,allKp,DMol3,c5.5,Al,pbe,19,a0,therm0.0075,Murn,fcc,4.04316
No_tetra,allKp,DMol3,c5.5,Al,pbe,21,a0,therm0.0075,Murn,fcc,4.04311
No_tetra,allKp,DMol3,c5.5,Al,pbe,23,a0,therm0.0075,Murn,fcc,4.04308
No_tetra,allKp,DMol3,c5.5,Al,pbe,25,a0,therm0.0075,Murn,fcc,4.04304
No_tetra,allKp,DMol3,c5.5,Al,pbe,27,a0,therm0.0075,Murn,fcc,4.04308
No_tetra,allKp,DMol3,c5.5,Al,pbe,29,a0,therm0.0075,Murn,fcc,4.04305
No_tetra,allKp,DMol3,c5.5,Al,pbe,31,a0,therm0.0075,Murn,fcc,4.04308
No_tetra,allKp,DMol3,c5.5,Al,pbe,33,a0,therm0.0075,Murn,fcc,4.04307
No_tetra,allKp,DMol3,c5.5,Al,pbe,35,a0,therm0.0075,Murn,fcc,4.04306
No_tetra,allKp,DMol3,c5.5,Al,pbe,37,a0,therm0.0075,Murn,fcc,4.04307
No_tetra,allKp,DMol3,c5.5,Al,pbe,39,a0,therm0.0075,Murn,fcc,4.04306
No_tetra,allKp,DMol3,c5.5,Al,pbe,41,a0,therm0.0075,Murn,fcc,4.04307
No_tetra,allKp,DMol3,c5.5,Al,pbe,43,a0,therm0.0075,Murn,fcc,4.04307
No_tetra,allKp,DMol3,c5.5,Al,pbe,45,a0,therm0.0075,Murn,fcc,4.04306
No_tetra,allKp,DMol3,c5.5,Al,pbe,47,a0,therm0.0075,Murn,fcc,4.04307
No_tetra,allKp,DMol3,c5.5,Al,pbe,49,a0,therm0.0075,Murn,fcc,4.04306
No_tetra,allKp,DMol3,c5.5,Al,pbe,51,a0,therm0.0075,Murn,fcc,4.04306
No_tetra,allKp,DMol3,c5.5,Al,pbe,53,a0,therm0.0075,Murn,fcc,4.04306
No_tetra,allKp,DMol3,c5.5,Al,pbe,55,a0,therm0.0075,Murn,fcc,4.04306
No_tetra,allKp,DMol3,c5.5,Al,pbe,57,a0,therm0.0075,Murn,fcc,4.04306
No_tetra,allKp,DMol3,c5.5,Al,pbe,59,a0,therm0.0075,Murn,fcc,4.04306
No_tetra,allKp,DMol3,c4.0,W,pwc,9,B,therm0.010,Murn,bcc,335.1774
No_tetra,allKp,DMol3,c4.0,W,pwc,11,B,therm0.010,Murn,bcc,335.2048
No_tetra,allKp,DMol3,c4.0,W,pwc,13,B,therm0.010,Murn,bcc,335.2424
No_tetra,allKp,DMol3,c4.0,W,pwc,15,B,therm0.010,Murn,bcc,334.8093
No_tetra,allKp,DMol3,c4.0,W,pwc,17,B,therm0.010,Murn,bcc,334.7704
No_tetra,allKp,DMol3,c4.0,W,pwc,19,B,therm0.010,Murn,bcc,334.916
No_tetra,allKp,DMol3,c4.0,W,pwc,21,B,therm0.010,Murn,bcc,334.898
No_tetra,allKp,DMol3,c4.0,W,pwc,23,B,therm0.010,Murn,bcc,334.8455
No_tetra,allKp,DMol3,c4.0,W,pwc,25,B,therm0.010,Murn,bcc,334.8996
No_tetra,allKp,DMol3,c4.0,W,pwc,27,B,therm0.010,Murn,bcc,334.8421
No_tetra,allKp,DMol3,c4.0,W,pwc,29,B,therm0.010,Murn,bcc,334.8863
No_tetra,allKp,DMol3,c4.0,W,pwc,31,B,therm0.010,Murn,bcc,334.8692
No_tetra,allKp,DMol3,c4.0,W,pwc,33,B,therm0.010,Murn,bcc,334.8791
No_tetra,allKp,DMol3,c4.0,W,pwc,35,B,therm0.010,Murn,bcc,334.8686
No_tetra,allKp,DMol3,c4.0,W,pwc,37,B,therm0.010,Murn,bcc,334.8759
No_tetra,allKp,DMol3,c4.0,W,pwc,39,B,therm0.010,Murn,bcc,334.8743
No_tetra,allKp,DMol3,c4.0,W,pwc,41,B,therm0.010,Murn,bcc,334.8759
No_tetra,allKp,DMol3,c4.0,W,pwc,43,B,therm0.010,Murn,bcc,334.8735
No_tetra,allKp,DMol3,c4.0,W,pwc,45,B,therm0.010,Murn,bcc,334.8795
No_tetra,allKp,DMol3,c4.0,W,pwc,47,B,therm0.010,Murn,bcc,334.8795
No_tetra,allKp,DMol3,c4.0,W,pwc,49,B,therm0.010,Murn,bcc,334.8795
No_tetra,allKp,DMol3,c4.0,W,pwc,51,B,therm0.010,Murn,bcc,334.8795
No_tetra,allKp,DMol3,c4.0,W,pwc,53,B,therm0.010,Murn,bcc,334.8795
No_tetra,allKp,DMol3,c4.0,W,pwc,55,B,therm0.010,Murn,bcc,334.8795
No_tetra,allKp,DMol3,c4.0,W,pwc,57,B,therm0.010,Murn,bcc,334.8795
No_tetra,allKp,DMol3,c4.0,W,pwc,59,B,therm0.010,Murn,bcc,334.8795
No_tetra,allKp,DMol3,c5.0,W,pbe,9,dB,Fermi,Murn,bcc,4.3218
No_tetra,allKp,DMol3,c5.0,W,pbe,11,dB,Fermi,Murn,bcc,4.4375
No_tetra,allKp,DMol3,c5.0,W,pbe,13,dB,Fermi,Murn,bcc,4.3984
No_tetra,allKp,DMol3,c5.0,W,pbe,15,dB,Fermi,Murn,bcc,4.1795
No_tetra,allKp,DMol3,c5.0,W,pbe,17,dB,Fermi,Murn,bcc,4.0458
No_tetra,allKp,DMol3,c5.0,W,pbe,19,dB,Fermi,Murn,bcc,4.2275
No_tetra,allKp,DMol3,c5.0,W,pbe,21,dB,Fermi,Murn,bcc,4.2269
